trial	params_json	primary_metric	wall_seconds	status	error
271	{"family":"lda_sepal","fold":2,"repeat":8,"rung":60}	0.142015	0.001	ok	
272	{"family":"lda_sepal","fold":3,"repeat":8,"rung":60}	0.226436	0.001	ok	
273	{"family":"lda_sepal","fold":0,"repeat":9,"rung":60}	0.215653	0.001	ok	
274	{"family":"lda_sepal","fold":1,"repeat":9,"rung":60}	0.147883	0.001	ok	
275	{"family":"lda_sepal","fold":2,"repeat":9,"rung":60}	0.150502	0.001	ok	
276	{"family":"lda_sepal","fold":3,"repeat":9,"rung":60}	0.212743	0.001	ok	
277	{"family":"lda_sepal","fold":0,"repeat":10,"rung":60}	0.211349	0.001	ok	
278	{"family":"lda_sepal","fold":1,"repeat":10,"rung":60}	0.168444	0.001	ok	
279	{"family":"lda_sepal","fold":2,"repeat":10,"rung":60}	0.141381	0.001	ok	
280	{"family":"lda_sepal","fold":3,"repeat":10,"rung":60}	0.194730	0.001	ok	
281	{"family":"lda_sepal","fold":0,"repeat":1,"rung":45}	0.133636	0.001	ok	
282	{"family":"lda_sepal","fold":1,"repeat":1,"rung":45}	0.170626	0.001	ok	
283	{"family":"lda_sepal","fold":2,"repeat":1,"rung":45}	0.329836	0.001	ok	
284	{"family":"lda_sepal","fold":3,"repeat":1,"rung":45}	0.174215	0.001	ok	
285	{"family":"lda_sepal","fold":0,"repeat":2,"rung":45}	0.201407	0.001	ok	
286	{"family":"lda_sepal","fold":1,"repeat":2,"rung":45}	0.178526	0.001	ok	
287	{"family":"lda_sepal","fold":2,"repeat":2,"rung":45}	0.132266	0.001	ok	
288	{"family":"lda_sepal","fold":3,"repeat":2,"rung":45}	0.217388	0.001	ok	
289	{"family":"lda_sepal","fold":0,"repeat":3,"rung":45}	0.151461	0.001	ok	
290	{"family":"lda_sepal","fold":1,"repeat":3,"rung":45}	0.203152	0.001	ok	
291	{"family":"lda_sepal","fold":2,"repeat":3,"rung":45}	0.182398	0.001	ok	
292	{"family":"lda_sepal","fold":3,"repeat":3,"rung":45}	0.170969	0.001	ok	
293	{"family":"lda_sepal","fold":0,"repeat":4,"rung":45}	0.189682	0.001	ok	
294	{"family":"lda_sepal","fold":1,"repeat":4,"rung":45}	0.170636	0.001	ok	
295	{"family":"lda_sepal","fold":2,"repeat":4,"rung":45}	0.203716	0.001	ok	
